pfloor,pid,pname,pperiod,prate
3000000.0,GD08QYJB201800436,乾元-私行尊享G2018年第33期人民币理财产品,92,4.62
100000.0,GD08QYJB201800440,乾元-金宝GJ2018年第481期人民币理财产品,209,4.46
100000.0,GD08QYJB201800439,乾元-金宝GJ2018年第480期人民币理财产品,181,4.41
6000000.0,GD08QYJB2018032M5,乾元-私享汇财G2018年第32期人民币理财产品,147,4.7
100000.0,SN070418008119D09,乾元-丝路2018-160理财产品,92,4.35
100000.0,SN070418008222D10,乾元-丝路2018-161理财产品,189,4.5
1000000.0,SN070418008098D56,乾元-丝路（私享）2018-88理财产品,98,4.6
50000.0,AH072018267000Y01,乾元-鑫享事成2018第267期,148,4.45
100000.0,ZH070418008122D43,乾元-尊享型2018-164理财产品,313,4.5
50000.0,ZH070418008100D41,乾元-共享型2018-57理财产品,133,4.3
50000.0,ZH070418008100D42,乾元-共享型2018-58理财产品,118,4.2
100000.0,ZH070418008000D40,乾元-优享型2018-36理财产品,106,4.5
100000.0,SN070418008140D08,乾元-丝路2018-159理财产品,140,4.4
100000.0,ZH070418008360D38,乾元-尊享型2018-163理财产品,231,4.5
100000.0,ZH070418008290D37,乾元-开鑫享2018-36理财产品(七夕专享）,93,4.5
100000.0,GD08QYJB201800438,乾元-金宝GJ2018年第479期人民币理财产品,149,4.51
100000.0,LN072018521005M01,乾元-天长利久18年521期,157,4.55
50000.0,LN072018520004M01,乾元-天长利久18年520期,122,4.4
100000.0,LN072018519003M01,乾元-天长利久18年519期,94,4.3
100000.0,GD08QYJB201800437,乾元-金宝GJ2018年第478期人民币理财产品,91,4.25
1000000.0,GD07QYSX201800226,乾元-私享2018年第240期私人银行理财产品,364,4.55
6000000.0,GD07QYSX2018102M3,乾元-私享荟2018年第102期私人银行理财产品,97,4.6
,SU082018699209D01,乾元鑫溢江南2018年第699期,209,4.6
,SU082018698150D01,乾元鑫溢江南2018年第698期,150,4.55
,SU082018700300D01,乾元鑫溢江南2018年第700期,300,4.65
